,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.110,8.8.8.8,60212,53,udp,14.136714,2350,66.6940425532,20.1357146828,0.0236365582979,0.250574294562,1.00085106383,0.0583522059321,1.00382978723,0.0742939862154,161.380077993,303.0596375,2350,0,2350,2350,2268,0,0,2350,2350,0,2350,0,2350,2350,2350,0,0,2350,0,0
1,10.0.2.110,8.8.4.4,60212,53,udp,15.136577,12,69.1666666667,37.6148745562,1.19470475,2.71644722508,0.833333333333,0.389249472081,1.5,1.16774841624,33168.3455045,43902.2362754,12,0,12,12,10,0,0,12,12,0,12,0,12,12,12,0,0,12,0,0
2,fe80::31aa:edaf:e8df:b0f1,ff02::1:2,546,547,udp,7.62605,890,0.0,0.0,63.0324886798,0.177134015513,0.0,0.0,7.0,0.0,428.014835234,6.87309533263,890,0,890,890,859,0,0,890,890,0,890,0,890,890,890,0,0,890,0,0
3,10.0.2.110,191.239.213.197,49158,80,tcp,183.454962,1,0.0,,0.224677,,3.0,,4.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
4,10.0.2.110,195.22.28.194,49159,80,tcp,184.097964,2,339.0,0.0,0.614781,0.69119687861,5.0,0.0,5.0,0.0,19.051558,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
5,10.0.2.110,190.75.33.155,49160,5759,tcp,185.221025,2,0.0,0.0,1.502319,2.12459990481,0.0,0.0,1.5,0.707106781187,9.003292,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
6,10.0.2.110,195.22.28.222,49161,80,tcp,185.58434,2,329.0,0.0,0.1260675,0.00010111626971,5.0,0.0,5.0,0.0,17.691593,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
7,fe80::31aa:edaf:e8df:b0f1,ff02::1:3,50870,5355,udp,186.387918,1,0.0,,0.094798,,0.0,,2.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
8,10.0.2.110,224.0.0.252,57564,5355,udp,186.388096,1,0.0,,0.094754,,0.0,,2.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
9,10.0.2.110,10.0.2.255,137,137,udp,186.683403,1,0.0,,1.502078,,0.0,,3.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
10,10.0.2.110,24.202.25.71,49162,14694,tcp,200.242604,2,0.0,0.0,1.502205,2.12443868446,0.0,0.0,1.5,0.707106781187,9.002717,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
