,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.0.46,88.171.246.178,53292,40000,tcp,1387314566.63,22,0.0,0.0,0.0790339545455,0.0151620727678,1.0,0.0,1.0,0.0,60.1441552412,0.29058443313,22,0,22,22,22,0,0,22,22,0,22,0,22,22,22,0,0,22,0,22
1,10.0.0.46,85.17.73.215,47146,54081,tcp,1387314567.63,22,0.0,0.0,0.0608286818182,0.0375999126169,1.0,0.0,1.0,0.0,60.5254635697,1.33074032392,22,0,22,22,22,0,0,22,22,0,22,0,22,22,22,0,0,22,0,22
2,10.0.0.46,85.17.73.216,45563,54081,tcp,1387314569.63,22,0.0,0.0,0.0533274090909,0.0245440058664,1.0,0.0,1.0,0.0,60.1441460905,0.29058620049,22,0,22,22,22,0,0,22,22,0,22,0,22,22,22,0,0,22,0,22
3,10.0.0.46,1.34.38.64,58466,13690,tcp,1387314566.63,20,273.25,281.417628408,6.90401305,6.22482172865,5.0,1.97350876413,6.05,2.01246117975,67.0018950513,5.87703433735,20,0,20,20,20,0,0,20,20,0,20,0,20,20,20,0,0,20,0,20
4,10.0.0.46,37.48.64.106,43062,54081,tcp,1387314586.65,21,0.0,0.0,0.0553275714286,0.0197528401643,1.0,0.0,1.0,0.0,60.3486991405,0.990687654471,21,0,21,21,21,0,0,21,21,0,21,0,21,21,21,0,0,21,0,21
5,10.0.0.46,92.229.205.157,56531,51666,tcp,1387314590.65,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0984191418,0.216506126319,21,0,21,21,21,0,0,21,21,0,21,0,21,21,21,0,0,21,0,21
6,10.0.0.46,111.253.136.152,36402,25407,tcp,1387314599.66,20,253.35,288.14749056,6.19715215,5.94101242306,4.45,2.08944716939,5.85,2.03327581167,63.3666024208,14.4338535558,20,0,20,20,20,0,0,20,20,0,20,0,20,20,20,0,0,20,0,20
7,10.0.0.46,82.119.8.68,39062,51413,tcp,1387314605.2,21,0.0,0.0,0.190464285714,0.680094287175,0.0,0.0,1.14285714286,0.478091443734,61.5729620457,2.2950168029,21,0,21,21,21,0,0,21,21,0,21,0,21,21,21,0,0,21,0,21
8,10.0.0.46,37.48.64.105,56190,54081,tcp,1387314606.67,21,0.0,0.0,0.0645797619048,0.0331790110626,1.0,0.0,1.0,0.0,60.148061049,0.297165806547,21,0,21,21,21,0,0,21,21,0,21,0,21,21,21,0,0,21,0,21
9,10.0.0.46,217.25.237.11,41478,46540,tcp,1387314607.68,14,0.0,0.0,0.292399142857,0.757202852569,0.785714285714,0.425815313626,1.14285714286,0.534522483825,74.9060273904,44.6903724279,14,0,14,14,14,0,0,14,14,0,14,0,14,14,14,0,0,14,0,14
10,10.0.0.46,134.96.30.106,56410,6963,tcp,1387314608.68,3,0.0,0.0,1.00029933333,1.73256926811,0.0,0.0,1.66666666667,1.15470053838,7.50844693184,0.499639034271,3,0,3,3,3,0,0,3,3,0,3,0,3,3,3,0,0,3,0,3
