,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,192.168.1.116,8.8.8.8,50814,53,udp,12.909936,4,138.0,95.3170149204,0.0152945,0.0165028093467,1.0,0.0,1.0,0.0,55.676853,78.7187769369,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,0,0,4,0,0
1,192.168.1.122,192.168.1.255,137,137,udp,27.398397,21418,0.0,0.0,6.74710041129,7.09786417857,0.0,0.0,7.48617984873,4.34977043484,38.7084863119,18.898229289,21418,21418,21418,21418,21418,0,0,21418,21418,0,21418,21418,21418,21418,21418,0,0,21418,0,0
2,192.168.1.115,192.168.1.255,137,137,udp,37.476392,641,0.0,0.0,2.1395388986,2.80540017546,0.0,0.0,3.35101404056,3.40037264522,1294.1684024,1189.83738723,641,641,641,641,641,0,0,641,641,0,641,641,641,641,641,0,0,641,0,0
3,fe80::e1ff:dec7:bebd:f5d0,ff02::1:2,546,547,udp,11.921638,39,0.0,0.0,13.8702476923,4.24543018002,0.0,0.0,6.07692307692,1.08542049539,21614.1495683,4.15670148014,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
4,fe80::da58:d7ff:fe00:f72,fe80::e1ff:dec7:bebd:f5d0,547,546,udp,11.922715,39,0.0,0.0,13.8698615128,4.24425765331,0.0,0.0,6.07692307692,1.08542049539,21614.1499528,4.15543110432,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
5,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,fd2d:ab8c:225::1,54636,53,udp,178.650921,6,131.0,94.2401188454,0.233286666667,0.471905315337,1.0,0.0,1.0,0.0,57512.2976806,115023.833262,6,6,6,6,6,0,0,6,6,0,6,6,6,6,6,0,0,6,0,0
6,fe80::e1ff:dec7:bebd:f5d0,ff02::1:3,62578,5355,udp,178.651726,1,0.0,,0.100291,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
7,192.168.1.116,224.0.0.252,59585,5355,udp,178.651945,1,0.0,,0.100264,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
8,192.168.1.116,5.101.120.73,49158,8343,tcp,178.371292,807,1423.79925651,55.8098895462,0.863064192069,4.84942144546,8.04337050805,0.215647309413,7.00247831475,0.0995962280826,1027.75591335,51.651645764,807,807,807,807,807,0,0,807,807,0,807,807,807,807,807,0,0,807,0,0
9,192.168.1.116,192.168.1.255,137,137,udp,178.952414,1,0.0,,1.501749,,0.0,,3.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
10,192.168.1.116,80.231.122.150,49159,80,tcp,180.109053,1,51286.0,,63.306269,,38.0,,17.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
11,192.168.1.116,91.121.30.169,49160,4431,tcp,308.982969,811,1418.43156597,134.631517928,1.15927277065,10.1778543955,7.93958076449,0.747043107372,6.95807644883,0.514691084697,1022.69897926,87.728180146,811,811,811,811,811,0,0,811,811,0,811,811,811,811,811,0,0,811,0,0
12,fe80::69b0:5ca7:a676:2c5a,ff02::1:2,546,547,udp,378.506675,39,0.0,0.0,13.7983307179,4.17092725214,0.0,0.0,6.07692307692,1.08542049539,21614.1513777,4.23454309391,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
13,fe80::981:b1fd:8de1:811e,ff02::1:3,61531,5355,udp,459.122982,12282,0.0,0.0,0.0979370412799,0.0138790406046,0.0,0.0,2.00016283993,0.0180466023589,67.4680429772,160.438099549,12282,12282,12282,12282,12282,0,0,12282,12282,0,12282,12282,12282,12282,12282,0,0,12282,0,0
14,192.168.1.126,224.0.0.252,59436,5355,udp,459.123295,12282,0.0,0.0,0.0978062006188,0.00410560272869,0.0,0.0,2.00016283993,0.0180466023589,67.4680429791,160.438102356,12282,12282,12282,12282,12282,0,0,12282,12282,0,12282,12282,12282,12282,12282,0,0,12282,0,0
15,192.168.1.116,188.226.154.38,49161,2221,tcp,472.417188,2421,0.0,0.0,0.0236405621644,0.0289645773911,1.0,0.0,1.0,0.0,342.297154467,484.516303315,2421,2421,2421,2421,2421,0,0,2421,2421,0,2421,2421,2421,2421,2421,0,0,2421,0,0
16,fe80::1e6f:65ff:fec0:4392,ff02::1:2,546,547,udp,458.2196,1385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,598.556439616,34.5651490747,1385,1385,1385,1385,1385,0,0,1385,1385,0,1385,1385,1385,1385,1385,0,0,1385,0,0
17,fe80::b4ae:c3ed:7921:ab75,ff02::1:2,546,547,udp,472.586776,39,0.0,0.0,13.6169444615,0.251351206801,0.0,0.0,6.02564102564,0.160128153805,21613.8415417,0.887945973886,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
18,fe80::69b0:5ca7:a676:2c5a,ff02::1:3,56052,5355,udp,569.369156,1,0.0,,0.091685,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
19,192.168.1.117,224.0.0.252,60200,5355,udp,569.369473,1,0.0,,0.091682,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
20,192.168.1.117,192.168.1.255,137,137,udp,569.66148,1,0.0,,1.501816,,0.0,,3.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
21,192.168.1.116,185.129.148.246,49162,443,tcp,627.471717,807,2725.61833953,96.0653497627,127.219588849,4.50676988001,8.05700123916,0.336707792775,8.06319702602,0.348297795619,1027.7172149,50.2361184152,807,807,807,807,807,0,0,807,807,0,807,807,807,807,807,0,0,807,0,0
22,192.168.1.116,51.254.129.140,49163,4443,tcp,928.985063,1224,716.598039216,734.739719093,0.320973520425,2.45448373283,4.41911764706,3.50679665357,3.93300653595,3.00918552014,676.508021776,488.8146324,1224,1224,1224,1224,1224,0,0,1224,1224,0,1224,1224,1224,1224,1224,0,0,1224,0,0
23,fe80::e8ff:97da:2f7f:abb3,ff02::1:3,57180,5355,udp,1465.607494,12339,0.0,0.0,0.0979986064511,0.0139161214936,0.0,0.0,2.00048626307,0.0311828236269,67.0699824147,138.991945541,12339,12339,12339,12339,12339,0,0,12339,12339,0,12339,12339,12339,12339,12339,0,0,12339,0,0
24,192.168.1.115,224.0.0.252,58784,5355,udp,1465.60772,12342,0.0,0.0,0.0977786122184,0.00292696438474,0.0,0.0,2.0,0.0,67.0536782196,138.978981073,12342,12342,12342,12342,12342,0,0,12342,12342,0,12342,12342,12342,12342,12342,0,0,12342,0,0
25,192.168.1.126,192.168.1.255,137,137,udp,1559.272571,612,0.0,0.0,2.14026872549,2.79690682682,0.0,0.0,3.22058823529,0.802227451651,1348.00706612,1380.40923171,612,612,612,612,612,0,0,612,612,0,612,612,612,612,612,0,0,612,0,0
26,fe80::7479:68ba:3dc6:1d14,ff02::1:2,546,547,udp,2171.476965,39,0.0,0.0,35.2169566923,23.9941529512,0.0,0.0,11.6153846154,6.20108388071,21635.2399929,24.0686219397,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
27,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,ff02::fb,5353,5353,udp,2777.767113,239,0.0,0.0,0.146994317992,0.745185285468,0.0,0.0,1.22594142259,1.14458748795,3463.94355183,569.042745285,239,239,239,239,239,0,0,239,239,0,239,239,239,239,239,0,0,239,0,0
28,fe80::4a8:b1f0:5819:1034,ff02::1:2,546,547,udp,2731.603294,39,0.0,0.0,37.878280359,19.3727692002,0.0,0.0,12.3333333333,5.03322295685,21638.4854744,19.3162367335,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
29,192.168.1.2,224.0.0.251,5353,5353,udp,3166.843979,239,0.0,0.0,0.146989364017,0.7451601512,0.0,0.0,1.22594142259,1.14458748795,3463.94603689,553.880881814,239,239,239,239,239,0,0,239,239,0,239,239,239,239,239,0,0,239,0,0
30,fe80::f106:5909:32ae:f4cb,ff02::1:2,546,547,udp,3475.795974,39,0.0,0.0,19.1701097179,12.6014849928,0.0,0.0,7.46153846154,3.29150544541,21619.4151685,12.550863815,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
31,fe80::294d:3ea3:b53c:c77f,ff02::1:2,546,547,udp,16501.210091,40,0.0,0.0,30.794111025,25.7061089126,0.0,0.0,10.5,6.69098130092,20643.6795188,4251.34689137,40,40,40,40,40,0,0,40,40,0,40,40,40,40,40,0,0,40,0,0
32,fe80::981:b1fd:8de1:811e,ff02::1:2,546,547,udp,18830.829415,39,0.0,0.0,20.6109619487,18.7941350116,0.0,0.0,7.92307692308,4.97564920591,21060.1779643,3408.88639406,39,39,39,39,39,0,0,39,39,0,39,39,39,39,39,0,0,39,0,0
33,fe80::4c7b:f8cd:4e3e:dd3c,ff02::1:2,546,547,udp,18898.393371,40,0.0,0.0,19.198678375,17.859155884,0.0,0.0,7.675,4.78452366142,20556.9956724,4576.96525464,40,40,40,40,40,0,0,40,40,0,40,40,40,40,40,0,0,40,0,0
34,fe80::f802:c758:21ff:4cef,ff02::1:2,546,547,udp,19796.918667,38,0.0,0.0,21.5938619211,15.9533422797,0.0,0.0,8.05263157895,3.95205980109,21622.1415344,15.9139154984,38,38,38,38,38,0,0,38,38,0,38,38,38,38,38,0,0,38,0,0
35,fe80::695d:d39c:6fe8:612,ff02::1:3,55746,5355,udp,20256.223127,13,0.0,0.0,0.0967348461538,0.00131772169837,0.0,0.0,2.0,0.0,18020.6769873,7399.80026884,13,13,13,13,13,0,0,13,13,0,13,13,13,13,13,0,0,13,0,0
36,192.168.1.120,224.0.0.252,49615,5355,udp,20256.223432,13,0.0,0.0,0.0967644615385,0.00131052353504,0.0,0.0,2.0,0.0,18020.6769839,7399.80024347,13,13,13,13,13,0,0,13,13,0,13,13,13,13,13,0,0,13,0,0
37,192.168.1.120,192.168.1.255,137,137,udp,20256.520154,13,0.0,0.0,1.50183907692,0.000311639337894,0.0,0.0,3.0,0.0,18020.6772612,7399.80058092,13,13,13,13,13,0,0,13,13,0,13,13,13,13,13,0,0,13,0,0
