,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.111,195.113.232.73,49157,80,tcp,75.796887,41,7839.85365854,38538.993095,47.341263561,164.291833649,14.9756097561,56.7782915404,12.9512195122,42.9650737341,39140.4068881,155800.744777,41,0,41,41,0,0,0,41,41,0,41,0,41,41,41,0,0,41,0,0
1,fe80::69c9:8d06:a03:197a,ff02::1:3,53865,5355,udp,73.097777,85,0.0,0.0,0.0957996235294,0.00289885180873,0.0,0.0,2.0,0.0,18976.1476462,60200.4919099,85,0,85,85,0,0,0,85,85,0,85,0,85,85,85,0,0,85,0,0
2,10.0.2.111,224.0.0.252,64536,5355,udp,73.097996,84,0.0,0.0,0.168409380952,0.666993720264,0.0,0.0,2.02380952381,0.218217890236,19204.7759321,60525.7987259,84,0,84,84,0,0,0,84,84,0,84,0,84,84,84,0,0,84,0,0
3,10.0.2.111,10.0.2.255,137,137,udp,73.398591,19,0.0,0.0,5.11127184211,6.45894768739,0.0,0.0,14.5263157895,12.3799498341,88554.9832542,92360.9289215,19,0,19,19,0,0,0,19,19,0,19,0,19,19,19,0,0,19,0,0
4,10.0.2.111,8.8.8.8,60839,53,udp,75.70133,45615,93.2958675874,56.301530957,0.0926790696481,0.753820666073,0.89347802258,0.309075883527,1.01782308451,0.186732151014,134.507693729,171.332991284,45615,0,45615,45615,0,0,0,45615,45615,0,45615,0,45615,45615,45615,0,0,45615,0,0
5,fe80::69c9:8d06:a03:197a,ff02::1:2,546,547,udp,58.412956,14338,0.0,0.0,63.0129878918,0.597822406308,0.0,0.0,6.99951178686,0.0507985904537,427.95187252,7.19630399302,14338,0,14338,14338,0,0,0,14338,14338,0,14338,0,14338,14338,14338,0,0,14338,0,0
6,10.0.2.111,95.211.15.53,49158,53,tcp,2846.133546,8535,262.408435852,6965.29491673,2.30730730369,49.2536036848,9.0474516696,171.678544349,7.75231400117,91.1994818388,514.713243386,1235.18939175,8535,0,8535,8535,0,0,0,8535,8535,0,8535,0,8535,8535,8535,0,0,8535,0,0
7,10.0.2.111,173.194.116.233,49161,80,tcp,3484.585349,16,93.25,254.807509047,2.3548453125,4.49524224789,3.25,0.683130051064,4.25,0.683130051064,114148.463962,110466.905009,16,0,16,16,0,0,0,16,16,0,16,0,16,16,16,0,0,16,0,0
8,10.0.2.111,8.8.4.4,51278,53,udp,22176.31422,4992,94.7439903846,56.1031565909,0.593223167268,1.89480787202,0.921474358974,0.27272232983,1.25180288462,0.818353358154,1212.73118738,11098.5258337,4992,0,4992,4992,0,0,0,4992,4992,0,4992,0,4992,4992,4992,0,0,4992,0,0
9,10.0.2.111,173.194.32.195,49194,80,tcp,35039.274294,1,0.0,,0.111872,,3.0,,4.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
10,10.0.2.111,173.194.32.206,49195,80,tcp,35056.607607,1,0.0,,0.112236,,3.0,,4.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
