,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,192.168.1.114,8.8.8.8,62280,53,udp,10.978842,1387,58.2811824081,33.2956100272,3.87378289185,2.55198240869,1.33237202596,0.61708275189,1.56524873828,0.634985876145,507.23229547,1191.0693067,1387,1387,1387,1387,1387,0,0,1387,1387,0,1387,1387,1387,1387,1387,0,0,1387,0,0
1,fe80::bd10:6b72:4b79:af3b,ff02::1:2,546,547,udp,7.312459,40,0.0,0.0,13.58183795,11.3177911971,0.0,0.0,5.475,1.78293189826,17743.1255608,7945.50568923,40,40,40,40,40,0,0,40,40,0,40,40,40,40,40,0,0,40,0,0
2,fe80::da58:d7ff:fe00:f72,fe80::bd10:6b72:4b79:af3b,547,546,udp,7.313442,37,0.0,0.0,12.7913821622,6.27722911056,0.0,0.0,5.75675675676,1.47959088575,18612.6711713,7073.6475426,37,37,37,37,37,0,0,37,37,0,37,37,37,37,37,0,0,37,0,0
3,192.168.1.113,192.168.1.255,137,137,udp,81.630218,1231,0.0,0.0,10.7209658164,0.862620628928,0.0,0.0,14.9463850528,0.973828841527,571.521429805,349.900022243,1231,1231,1231,1231,1231,0,0,1231,1231,0,1231,1231,1231,1231,1231,0,0,1231,0,0
4,192.168.1.114,138.201.125.95,49160,443,tcp,158.845168,3,0.0,0.0,1.014527,1.72321900412,1.33333333333,2.30940107676,2.66666666667,2.08166599947,341480.731189,341471.728897,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
5,fd2d:ab8c:225:0:e85f:9122:5d85:8b17,fd2d:ab8c:225::1,57080,53,udp,158.788347,4289,113.91909536,65.1938500865,2.95167756913,5.73088415762,1.37444625787,0.943684737521,1.3728141758,0.945194806001,140.264264024,654.112165175,4289,4289,4289,4289,4289,0,0,4289,4289,0,4289,4289,4289,4289,4289,0,0,4289,0,0
6,fe80::bd10:6b72:4b79:af3b,ff02::1:3,52114,5355,udp,159.781906,4,0.0,0.0,0.096373,0.00497438364691,0.0,0.0,2.0,0.0,19600.7625127,27664.5071643,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,0,0,4,0,0
7,192.168.1.114,224.0.0.252,60286,5355,udp,159.782094,2,0.0,0.0,0.0964825,0.00300591092682,0.0,0.0,2.0,0.0,1.266656,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
8,192.168.1.114,192.168.1.255,137,137,udp,160.081192,101,0.0,0.0,10.1252309208,1.72909079241,0.0,0.0,14.495049505,2.2477711733,7028.85875529,64427.405054,101,101,101,101,101,0,0,101,101,0,101,101,101,101,101,0,0,101,0,0
9,192.168.1.114,136.243.110.69,49162,443,tcp,188.945008,3,0.0,0.0,1.01434233333,1.72323210269,1.33333333333,2.30940107676,2.66666666667,2.08166599947,341389.081347,341380.078346,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
10,192.168.1.2,224.0.0.251,5353,5353,udp,147.897063,6174,0.0,0.0,30.6180404294,28.6809681823,0.0,0.0,17.2024619372,14.0077442802,111.480444572,211.851757951,6174,6174,6174,6174,6174,0,0,6174,6174,0,6174,6174,6174,6174,6174,0,0,6174,0,0
11,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,ff02::fb,5353,5353,udp,147.897047,6172,0.0,0.0,30.6331012669,28.6986051418,0.0,0.0,17.217433571,14.0299365333,110.747800276,203.510974628,6172,6172,6172,6172,6172,0,0,6172,6172,0,6172,6172,6172,6172,6172,0,0,6172,0,0
12,192.168.1.114,185.118.67.195,49161,80,tcp,163.605301,1,1581558.0,,70.3746,,1259.0,,717.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
13,192.168.1.114,62.210.250.215,49163,443,tcp,219.018417,71,55397.0704225,262162.64945,9585.00336163,54814.3215476,694.408450704,3833.88932539,440.338028169,2440.52662317,9746.24763983,54797.5572179,71,71,71,71,71,0,0,71,71,0,71,71,71,71,71,0,0,71,0,0
14,192.168.1.114,138.201.125.89,49164,443,tcp,261.489365,1,0.0,,0.055869,,4.0,,5.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
15,192.168.1.114,136.243.110.79,49165,443,tcp,291.582045,1,0.0,,0.038472,,4.0,,5.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
16,192.168.1.114,138.201.125.93,49166,443,tcp,321.655669,1,0.0,,0.038591,,4.0,,5.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
17,192.168.1.114,136.243.110.83,49167,443,tcp,351.728872,191,0.0,0.0,1.50833909424,1.50401190819,0.020942408377,0.289429842117,1.52356020942,0.560281785578,3698.65547464,49420.69226,191,191,191,191,191,0,0,191,191,0,191,191,191,191,191,0,0,191,0,0
18,192.168.1.114,136.243.110.7,49168,443,tcp,381.8023,1,0.0,,0.039158,,4.0,,5.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
19,192.168.1.114,136.243.110.86,49169,443,tcp,411.875657,1,0.0,,0.038415,,4.0,,5.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
20,192.168.1.114,8.8.4.4,64593,53,udp,583.592137,1266,67.4336492891,25.2626507508,4.2324913752,1.89336305726,1.71090047393,0.635068433933,1.96840442338,0.48432845561,555.298300326,1257.8770426,1266,1266,1266,1266,1266,0,0,1266,1266,0,1266,1266,1266,1266,1266,0,0,1266,0,0
