,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,fd2d:ab8c:225:0:2df1:f70:7b9e:e4c8,fd2d:ab8c:225::1,50718,53,udp,11.5573,12815,92.9880608662,61.2018929506,1.04251853851,3.62870028384,1.12703862661,0.567249140153,1.12703862661,0.567249140153,47.1316863877,167.888260718,12815,12815,12815,12815,12815,0,0,12815,12815,0,12815,12815,12815,12815,12815,0,0,12815,0,0
1,192.168.1.2,224.0.0.251,5353,5353,udp,6.760663,5220,0.0,0.0,31.6428013126,29.3288864942,0.0,0.0,17.3490421456,13.9734374596,119.685480442,224.071512409,5220,5220,5220,5220,5220,0,0,5220,5220,0,5220,5220,5220,5220,5220,0,0,5220,0,0
2,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,ff02::fb,5353,5353,udp,6.760615,5219,0.0,0.0,31.6490058253,29.3278368277,0.0,0.0,17.3577313662,13.9786778134,118.799236034,214.752182322,5219,5219,5219,5219,5219,0,0,5219,5219,0,5219,5219,5219,5219,5219,0,0,5219,0,0
3,192.168.1.113,104.123.210.92,53034,80,tcp,43.226999,1909,26857.7684652,32766.5724898,2.88325995495,3.03274372775,21.3693033002,23.4242908331,10.1864850707,9.29494608385,335.104650237,388.042120858,1909,1909,1909,1909,1909,0,0,1909,1909,0,1909,1909,1909,1909,1909,0,0,1909,0,0
4,fe80::89d0:7f3e:da0c:9e5a,ff02::1:2,546,547,udp,7.477865,32,0.0,0.0,17.6647587812,14.0059603958,0.0,0.0,6.46875,2.86226140011,20232.7231816,5272.35959533,32,32,32,32,32,0,0,32,32,0,32,32,32,32,32,0,0,32,0,0
5,fe80::da58:d7ff:fe00:f72,fe80::89d0:7f3e:da0c:9e5a,547,546,udp,7.478806,29,0.0,0.0,17.078070931,9.8309656708,0.0,0.0,6.93103448276,2.54854348435,21616.6044687,9.10617090954,29,29,29,29,29,0,0,29,29,0,29,29,29,29,29,0,0,29,0,0
6,192.168.1.113,136.243.110.86,49160,443,tcp,157.378108,764,458.166230366,40.9649962259,0.547977188482,5.98747154175,4.99083769634,0.381306067358,3.33507853403,0.916014427599,810.197818282,32.1888862575,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
7,fe80::89d0:7f3e:da0c:9e5a,ff02::1:3,61092,5355,udp,158.669271,8,0.0,0.0,0.097584625,0.00314690341844,0.0,0.0,2.0,0.0,78294.6179449,191579.530599,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,0,0,8,0,0
8,192.168.1.113,224.0.0.252,49156,5355,udp,158.669457,8,0.0,0.0,0.097718,0.00310266714756,0.0,0.0,2.0,0.0,78294.6179439,191579.530611,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,0,0,8,0,0
9,192.168.1.113,192.168.1.255,137,137,udp,158.965227,1152,0.0,0.0,10.7105020234,0.890759585691,0.0,0.0,14.9427083333,1.00658938902,555.362836885,355.783792327,1152,1152,1152,1152,1152,0,0,1152,1152,0,1152,1152,1152,1152,1152,0,0,1152,0,0
10,192.168.1.113,138.201.125.93,49162,443,tcp,187.591066,764,459.581151832,33.3633628764,0.219264308901,2.03204602419,5.00523560209,0.369156627266,3.25130890052,0.734604940234,809.126593536,27.1443400153,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
11,192.168.1.113,138.201.125.89,49163,443,tcp,217.744327,764,458.371727749,40.8078068836,0.428992719895,3.48583400559,5.01308900524,0.421986051877,3.29057591623,0.865451757877,809.126515381,27.1873328972,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
12,192.168.1.113,136.243.110.83,49164,443,tcp,247.848489,764,460.790575916,23.6224811328,0.194738162304,2.01794108626,5.00916230366,0.345227457213,3.25,0.728784693686,809.126566311,27.1766918974,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
13,192.168.1.113,136.243.110.79,49165,443,tcp,277.95048,765,457.168627451,47.0281085473,0.463449207843,3.75272049717,4.98039215686,0.478197261474,3.31241830065,0.92968216867,808.067489103,39.6887233326,765,765,765,765,765,0,0,765,765,0,765,765,765,765,765,0,0,765,0,0
14,192.168.1.113,185.118.67.195,49161,80,tcp,162.679845,1,1599517.0,,133.058109,,1099.0,,382.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
15,192.168.1.113,5.9.12.146,49166,443,tcp,308.074003,764,457.767015707,44.0483847038,0.416436747382,3.48139963206,5.00523560209,0.437404260398,3.31151832461,0.886670357791,809.126528008,27.2381336591,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
16,192.168.1.113,138.201.125.105,49167,443,tcp,338.437934,764,459.485602094,33.4608168889,0.356547204188,3.09988770636,5.01701570681,0.391218809654,3.28534031414,0.819004135486,809.126252077,27.2371123275,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
17,192.168.1.113,138.201.125.101,49168,443,tcp,368.54063,765,456.469281046,49.9073031843,0.522326371242,4.04868911138,4.95947712418,0.474126077917,3.35555555556,1.00995625384,808.093953594,39.7324993267,765,765,765,765,765,0,0,765,765,0,765,765,765,765,765,0,0,765,0,0
18,192.168.1.113,138.201.125.97,49169,443,tcp,398.644363,764,455.856020942,52.6004769313,0.635588363874,4.48396686934,4.97120418848,0.465544808517,3.33507853403,1.01381020613,809.156938801,27.2014831793,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
19,192.168.1.113,138.201.125.99,49170,443,tcp,428.747475,764,459.484293194,33.46359716,0.304977382199,2.84867164239,4.99869109948,0.356550186533,3.28141361257,0.849405059927,809.158724273,27.1770156137,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
20,192.168.1.113,136.243.110.44,49171,443,tcp,458.840904,764,458.879581152,37.3649937002,0.362168350785,3.18091283351,4.99738219895,0.383121558989,3.27748691099,0.848383533403,809.163908488,27.1820880238,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
21,192.168.1.113,148.251.236.101,49172,443,tcp,488.943598,764,363.354712042,173.717954598,25.4745481885,53.7042223871,4.62958115183,0.82726433053,3.60863874346,1.06041794494,809.165825557,21.1139642202,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
22,192.168.1.113,138.201.125.95,49173,443,tcp,519.047015,764,457.670157068,44.1203655626,0.452735886126,3.74999845383,4.99607329843,0.426802276645,3.31413612565,0.934701142195,809.169893497,21.125894746,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
23,192.168.1.113,136.243.110.69,49174,443,tcp,549.160784,765,455.864052288,52.5665106178,0.577564347712,4.28710144701,4.9660130719,0.478758675053,3.30326797386,0.974573225207,808.111268719,35.8034884256,765,765,765,765,765,0,0,765,765,0,765,765,765,765,765,0,0,765,0,0
24,192.168.1.113,62.210.250.215,49175,443,tcp,579.283722,764,457.065445026,47.1247296143,0.528005259162,4.0078564886,4.99214659686,0.425209653911,3.26963350785,0.90321654526,809.1742249,21.1538003116,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
25,192.168.1.113,89.163.144.64,49176,443,tcp,609.427092,764,458.17539267,40.9701885895,0.492245469895,4.2145494065,4.98952879581,0.399731611084,3.45811518325,1.03899064202,809.17603594,21.1175561028,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
26,192.168.1.113,136.243.110.5,49177,443,tcp,639.570644,764,458.878272251,37.3674973064,0.365025146597,3.18136800552,4.98691099476,0.412563367304,3.2997382199,0.861556964572,809.180078315,20.9526004345,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
27,192.168.1.113,8.8.8.8,65045,53,udp,644.84829,1528,43.7598167539,33.7250803269,3.77657560995,2.43304303904,1.02290575916,0.736457430613,1.66623036649,0.68560724422,418.324062996,1122.11826677,1528,1528,1528,1528,1528,0,0,1528,1528,0,1528,1528,1528,1528,1528,0,0,1528,0,0
28,192.168.1.113,136.243.110.9,49178,443,tcp,669.674169,764,458.780104712,37.4576923,0.385307373037,3.210122203,4.98167539267,0.372275521034,3.26832460733,0.842819843731,809.183792311,20.8252719035,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
29,192.168.1.113,8.8.4.4,57053,53,udp,673.459433,1419,53.0937279774,34.8920007542,4.5441767456,1.81847064985,1.35870331219,0.893646281857,2.19943622269,0.579722922107,450.460673157,1171.96415834,1419,1419,1419,1419,1419,0,0,1419,1419,0,1419,1419,1419,1419,1419,0,0,1419,0,0
30,192.168.1.113,138.201.125.94,49179,443,tcp,699.776887,764,458.178010471,40.9656665147,0.431375018325,3.4889375099,4.96989528796,0.410075579811,3.30104712042,0.891755717616,809.187730645,20.7737595871,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
31,192.168.1.113,138.201.125.90,49180,443,tcp,729.880751,764,457.573298429,44.1920166089,0.512869804974,3.91789844499,4.98429319372,0.418778599617,3.32068062827,0.945731422805,809.191365834,20.7956637092,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
32,192.168.1.113,136.243.110.45,49181,443,tcp,759.994093,764,458.782722513,37.4527038036,0.354624370419,3.17938898598,4.99345549738,0.367356176307,3.27094240838,0.851269133068,809.195250128,20.6955906996,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
33,192.168.1.113,136.243.147.14,49182,443,tcp,790.117398,764,458.782722513,37.4527038036,0.503005001309,5.81912499838,4.97382198953,0.418253937475,3.2997382199,0.833725510933,809.196878262,20.670837476,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
34,192.168.1.113,89.163.140.97,49183,443,tcp,820.360563,764,455.756544503,52.6606475199,0.660154359948,4.61092192295,4.96073298429,0.450457739422,3.48036649215,1.1417867269,809.200593353,20.6705849337,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
35,192.168.1.113,138.201.125.100,49185,443,tcp,850.463549,764,458.781413613,37.4476042184,0.379797660995,3.18744012802,4.98167539267,0.405957366421,3.36910994764,0.956396000094,809.202667502,20.6357310475,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
36,192.168.1.113,136.243.110.7,49186,443,tcp,880.587304,764,459.373036649,33.5684720036,0.462515120419,5.6493699302,5.00130890052,0.356550186533,3.32460732984,0.851717394013,809.20657735,20.6533024956,764,764,764,764,764,0,0,764,764,0,764,764,764,764,764,0,0,764,0,0
37,192.168.1.113,136.243.24.246,49184,80,tcp,843.685355,2899,180.28458089,119.51035689,62.2780715981,6.04340678822,3.04173853053,0.399252941876,5.03173508106,0.267313122059,212.870173622,6468.41112138,2899,2899,2899,2899,2899,0,0,2899,2899,0,2899,2899,2899,2899,2899,0,0,2899,0,0
38,fe80::bd10:6b72:4b79:af3b,ff02::1:2,546,547,udp,1188.441303,32,0.0,0.0,14.8505749687,11.6441305237,0.0,0.0,5.625,1.66074215823,20229.9796695,5271.63301856,32,32,32,32,32,0,0,32,32,0,32,32,32,32,32,0,0,32,0,0
39,fe80::91d7:c7cc:5795:f857,ff02::1:2,546,547,udp,2711.62928,1,0.0,,13.0589,,0.0,,7.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
40,fe80::e8ff:97da:2f7f:abb3,ff02::1:3,62468,5355,udp,6955.825751,2,0.0,0.0,0.097732,0.00278458650431,0.0,0.0,2.0,0.0,2207.131782,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
41,192.168.1.128,224.0.0.252,51283,5355,udp,6955.825948,18,0.0,0.0,0.0964961666667,0.00297476063792,0.0,0.0,2.0,0.0,3533.56597729,11283.249791,18,18,18,18,18,0,0,18,18,0,18,18,18,18,18,0,0,18,0,0
42,192.168.1.128,192.168.1.255,137,137,udp,6956.11994,18,0.0,0.0,1.50303405556,0.0042041858619,0.0,0.0,3.0,0.0,3533.56593676,11283.2494995,18,18,18,18,18,0,0,18,18,0,18,18,18,18,18,0,0,18,0,0
43,fe80::e8ff:97da:2f7f:abb3,ff02::1:2,546,547,udp,6948.958032,36,0.0,0.0,12.6131978056,12.8841259372,0.0,0.0,5.13888888889,2.21878702741,17985.2799419,7977.80239614,36,36,36,36,36,0,0,36,36,0,36,36,36,36,36,0,0,36,0,0
44,fe80::e1ff:dec7:bebd:f5d0,ff02::1:3,53762,5355,udp,7614.45121,2,0.0,0.0,0.097828,0.000492146319706,0.0,0.0,2.0,0.0,106644.699887,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
45,fe80::e1ff:dec7:bebd:f5d0,ff02::1:2,546,547,udp,7607.259403,35,0.0,0.0,25.6096479143,17.6421226809,0.0,0.0,8.62857142857,4.31199226703,18441.7958996,17873.6528936,35,35,35,35,35,0,0,35,35,0,35,35,35,35,35,0,0,35,0,0
