,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.104,8.8.8.8,64324,53,udp,9.631662,32,70.28125,45.8589945271,0.00740803125,0.0137301069951,0.96875,0.176776695297,1.0,0.0,33288.7219031,73333.5685902,32,32,32,32,32,0,0,32,32,0,32,32,32,32,32,0,0,32,0,0
1,10.0.2.104,8.8.4.4,64324,53,udp,10.632275,2,56.0,8.48528137424,0.0011635,7.07106781187e-07,1.0,0.0,1.0,0.0,0.001898,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
2,10.0.2.104,199.231.189.9,49158,1143,tcp,96.089934,2,0.0,0.0,1.4995565,2.12069313984,0.0,0.0,1.5,0.707106781187,9.00842,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
3,fe80::c06e:84b6:bcb8:a750,ff02::1:3,62077,5355,udp,96.210201,1,0.0,,0.09502,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
4,10.0.2.104,224.0.0.252,61729,5355,udp,96.210386,1,0.0,,0.094956,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
5,10.0.2.104,10.0.2.255,137,137,udp,96.505784,1,0.0,,1.501937,,0.0,,3.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
6,fe80::c06e:84b6:bcb8:a750,ff02::1:2,546,547,udp,6.706068,5696,0.0,0.0,63.018277315,0.0602496629681,0.0,0.0,7.0,0.0,427.034286522,0.235161211422,5696,5696,5696,5696,5696,0,0,5696,5696,0,5696,5696,5696,5696,5696,0,0,5696,0,0
7,10.0.2.104,110.77.142.156,49159,8143,tcp,247.114058,2,224867.5,315583.877764,4.531336,2.44545526363,219.0,296.984848098,68.0,84.8528137424,3.803533,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
8,10.0.2.104,13.107.4.50,49160,80,tcp,248.736566,2,25297.5,35135.4288504,34.7313475,35.7496012944,20.5,24.7487373415,9.0,5.65685424949,605518.655074,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
9,10.0.2.104,115.241.52.2,49162,443,tcp,453.9405,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,548.8085345,542.8099235,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
10,10.0.2.104,41.38.18.230,49163,443,tcp,538.090637,166,1703.27710843,11216.7151069,29.3776053614,61.3846494294,3.93373493976,9.05480655361,4.13253012048,4.78576445706,5661.16160608,40079.9525026,166,166,166,166,166,0,0,166,166,0,166,166,166,166,166,0,0,166,0,0
11,10.0.2.104,46.32.243.144,49175,444,tcp,1563.610682,12,0.0,0.0,1.49899775,1.56565532312,0.0,0.0,1.5,0.522232967867,35384.1758742,105162.014219,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
12,10.0.2.104,62.109.133.248,49176,444,tcp,1585.606991,263,540.049429658,1143.63864261,1.07358670722,1.3138977548,3.37262357414,3.92072341516,3.6463878327,2.40237959993,3561.16886884,26800.335542,263,263,263,263,263,0,0,263,263,0,263,263,263,263,263,0,0,263,0,0
13,10.0.2.104,202.137.31.219,49177,444,tcp,1586.618745,144,0.0,0.0,1.50054216667,1.50578305471,0.0,0.0,1.5,0.501745206004,6524.19032853,34067.2482019,144,144,144,144,144,0,0,144,144,0,144,144,144,144,144,0,0,144,0,0
14,10.0.2.104,103.23.154.184,49178,443,tcp,1608.619783,218,5184.52293578,32361.6122432,17.4289356239,41.2506634765,7.88532110092,29.0997120219,5.22935779817,8.78848537358,4304.70670161,35112.1652434,218,218,218,218,218,0,0,218,218,0,218,218,218,218,218,0,0,218,0,0
15,10.0.2.104,51.254.114.130,49179,443,tcp,1611.033396,142,0.0,0.0,1.50046030282,1.50577521976,0.0,0.0,1.5,0.501769917039,6616.71499341,39329.956904,142,142,142,142,142,0,0,142,142,0,142,142,142,142,142,0,0,142,0,0
16,10.0.2.104,5.9.37.137,49180,444,tcp,1633.03516,140,0.0,0.0,1.49934660714,1.50473436965,0.0,0.0,1.5,0.501795337913,6711.28630881,39886.0977032,140,140,140,140,140,0,0,140,140,0,140,140,140,140,140,0,0,140,0,0
17,10.0.2.104,195.96.228.199,49345,443,tcp,70435.978266,8,0.0,0.0,1.499582875,1.60312639562,0.0,0.0,1.5,0.534522483825,46030.1538803,110946.206065,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,0,0,8,0,0
18,10.0.2.104,200.57.183.176,49346,443,tcp,70457.980346,1619,1194.23841878,12643.4596288,2.27097850649,9.41028363194,6.76961087091,10.0284226748,5.76343421865,3.32485074116,534.033278034,2941.78349523,1619,1619,1619,1619,1619,0,0,1619,1619,0,1619,1619,1619,1619,1619,0,0,1619,0,0
19,10.0.2.104,188.126.116.26,50047,443,tcp,383900.009756,202,432.965346535,608.644880725,2.63477966832,6.78807934006,3.14851485149,3.64025623343,3.57920792079,2.36814753607,2739.75044382,24858.474946,202,202,202,202,202,0,0,202,202,0,202,202,202,202,202,0,0,202,0,0
20,10.0.2.104,129.105.146.223,50051,443,tcp,383974.606531,8,0.0,0.0,1.500877125,1.60450880674,0.0,0.0,1.5,0.534522483825,937.568008143,1460.90179079,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,0,0,8,0,0
21,10.0.2.104,176.53.0.103,50053,443,tcp,384018.620406,478,2961.43305439,21843.8313547,5.57332290377,28.0890047224,6.94351464435,17.407405524,5.17573221757,3.15870846869,1154.46989105,10149.6940941,478,478,478,478,478,0,0,478,478,0,478,478,478,478,478,0,0,478,0,0
22,10.0.2.104,185.86.76.115,50557,80,tcp,576874.696589,1,187.0,,0.831177,,5.0,,6.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
23,10.0.2.104,46.183.66.210,52020,443,tcp,935759.72136,181,1304.79558011,2240.61465455,4.00111228177,10.3110805484,7.30939226519,3.79815308418,6.13812154696,1.78504117806,414.001473917,446.495526672,181,181,181,181,181,0,0,181,181,0,181,181,181,181,181,0,0,181,0,0
24,10.0.2.104,148.202.223.222,52199,443,tcp,1010287.98651,52,988.423076923,604.623926095,1.17767388462,0.807304680269,6.73076923077,2.40192230708,5.82692307692,1.32430009404,424.853587392,449.766080034,52,52,52,52,52,0,0,52,52,0,52,52,52,52,52,0,0,52,0,0
25,10.0.2.104,181.177.231.245,52250,443,tcp,1031968.51819,3,103071.666667,176603.145018,39.952254,65.7045316672,110.333333333,178.989757621,47.6666666667,72.1757115194,1.98271150002,1.23542049993,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
