,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.105,8.8.8.8,54576,53,udp,13.273748,98,58.6020408163,23.1787050313,0.00224473469388,0.00592671939914,0.989795918367,0.101015254455,1.0,0.0,33.0453667113,111.129433749,98,0,98,98,98,0,0,98,98,0,98,98,98,98,98,0,0,98,0,0
1,10.0.2.105,8.8.4.4,54576,53,udp,14.271007,2,56.0,8.48528137424,0.000965,4.66690475583e-05,1.0,0.0,1.0,0.0,0.001486,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
2,fe80::d5e6:502a:54ce:e387,ff02::1:2,546,547,udp,6.840322,182,0.0,0.0,62.6873080495,4.44876131943,0.0,0.0,6.97802197802,0.296499726664,427.033173149,0.0994564808531,182,0,182,182,182,0,0,182,182,0,182,182,182,182,182,0,0,182,0,0
3,10.0.2.105,64.182.208.181,49158,80,tcp,158.801761,1,402.0,,0.311448,,5.0,,5.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
4,10.0.2.105,197.149.90.166,49159,12165,tcp,159.268384,55,0.0,0.0,2.94543847273,0.404542940198,0.0,0.0,1.98181818182,0.134839972493,1400.96247702,738.250307741,55,0,55,55,55,0,0,55,55,0,55,55,55,55,55,0,0,55,0,0
5,fe80::d5e6:502a:54ce:e387,ff02::1:3,61337,5355,udp,156.099119,1,0.0,,0.09627,,0.0,,2.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
6,10.0.2.105,224.0.0.252,55632,5355,udp,156.099411,1,0.0,,0.096182,,0.0,,2.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
7,10.0.2.105,10.0.2.255,137,137,udp,156.396039,1,0.0,,1.501777,,0.0,,3.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
8,10.0.2.105,91.240.236.122,49160,443,tcp,163.280552,146,0.0,0.0,1.47942613699,1.50499955064,0.0,0.0,1.49315068493,0.501674098669,526.296731338,902.420087416,146,0,146,146,146,0,0,146,146,0,146,146,146,146,146,0,0,146,0,0
9,10.0.2.105,93.115.172.232,49162,443,tcp,283.288356,146,0.0,0.0,1.47958925342,1.50516522196,0.0,0.0,1.49315068493,0.501674098669,525.758746062,901.154778152,146,0,146,146,146,0,0,146,146,0,146,146,146,146,146,0,0,146,0,0
10,10.0.2.105,67.222.201.105,49164,443,tcp,403.303433,146,0.0,0.0,1.47981207534,1.50539168528,0.0,0.0,1.49315068493,0.501674098669,525.220716945,899.933002105,146,0,146,146,146,0,0,146,146,0,146,146,146,146,146,0,0,146,0,0
