,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.111,8.8.8.8,53484,53,udp,12.375575,10953,104.432119054,49.5766553649,0.0586059925135,0.514349257811,0.965580206336,0.187254523456,1.00931251712,0.124239881448,126.207228017,228.187809628,10953,0,10953,10953,0,0,0,10953,10953,0,10953,0,10953,10953,10953,0,0,10953,0,0
1,10.0.2.111,8.8.4.4,53484,53,udp,13.373381,497,108.849094567,66.1518853828,0.873396682093,1.77558782149,0.935613682093,0.245687144634,1.51509054326,0.86618465043,2780.16810819,13474.9086507,497,0,497,497,0,0,0,497,497,0,497,0,497,497,497,0,0,497,0,0
2,fe80::69c9:8d06:a03:197a,ff02::1:2,546,547,udp,7.614986,3225,0.0,0.0,63.0503606174,2.18940443614,0.0,0.0,6.99565891473,0.138607064626,428.709600846,36.5586491409,3225,0,3225,3225,0,0,0,3225,3225,0,3225,0,3225,3225,3225,0,0,3225,0,0
3,10.0.2.111,95.211.15.53,49158,53,tcp,2587.01614,858,12463.039627,81011.7834507,36.2110699639,260.836186027,89.6037296037,566.351776904,110.592074592,634.252868773,1607.21080446,2437.40816603,858,0,858,858,0,0,0,858,858,0,858,0,858,858,858,0,0,858,0,0
4,10.0.2.111,173.194.112.36,49163,80,tcp,3835.70838,1,0.0,,0.100827,,3.0,,4.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
5,10.0.2.111,173.194.112.33,49164,80,tcp,5525.323153,1,0.0,,0.095646,,3.0,,4.0,,,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
6,10.0.2.111,64.233.166.155,49181,443,tcp,5544.59696,12,3171.08333333,1967.27256781,59.3328644167,46.0934349595,12.25,2.63283462865,11.0833333333,2.2746961169,116614.301478,199899.875373,12,0,12,12,0,0,0,12,12,0,12,0,12,12,12,0,0,12,0,0
7,10.0.2.111,93.158.134.119,49182,443,tcp,5544.649051,16,9824.25,12664.9029237,31.4662420625,38.4579132304,14.5,12.8322510366,10.4375,6.55203530719,91562.3754201,138006.051281,16,0,16,16,0,0,0,16,16,0,16,0,16,16,16,0,0,16,0,0
8,10.0.2.111,173.194.113.40,49176,80,tcp,5541.093405,2,33532.5,47422.1162803,46.9114355,58.2504376933,32.0,41.0121933088,16.0,16.9705627485,0.00179700000081,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
9,10.0.2.111,95.211.121.18,49166,80,tcp,5538.693224,139,18252.3884892,36133.1895686,10.854859036,5.04534536517,23.0791366906,37.7167292195,13.5035971223,15.4925761093,9952.44256846,47236.7321603,139,0,139,139,0,0,0,139,139,0,139,0,139,139,139,0,0,139,0,0
