,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,192.168.1.120,8.8.8.8,56233,53,udp,15.441226,42,103.595238095,89.6489248841,0.197433380952,0.763581084595,1.07142857143,0.341650023673,1.07142857143,0.341650023673,46593.4828274,70111.7594036,42,0,42,42,42,0,0,42,42,0,42,42,42,42,42,0,0,42,0,0
1,fe80::da58:d7ff:fe00:f72,fe80::695d:d39c:6fe8:612,547,546,udp,11.179155,89,0.0,0.0,25.5115730449,27.0082853351,0.0,0.0,9.11235955056,7.05729506875,21625.7755808,27.0533852235,89,0,89,89,89,0,0,89,89,0,89,89,89,89,89,0,0,89,0,0
2,192.168.1.120,58.52.155.163,49166,443,tcp,378.431169,6,0.0,0.0,1.49948333333,1.64260493756,0.0,0.0,1.5,0.547722557505,16.2003576,8.81730788817,6,0,6,6,6,0,0,6,6,0,6,6,6,6,6,0,0,6,0,0
3,fd2d:ab8c:225:0:8b1:c8b2:2eaf:b9b4,fd2d:ab8c:225::1,59373,53,udp,377.26674,351,137.153846154,74.6393173355,0.270905951567,0.63498596973,1.0,0.0,1.0,0.0,1659.23428645,4881.89264418,351,0,351,351,351,0,0,351,351,0,351,351,351,351,351,0,0,351,0,0
4,192.168.1.120,78.47.139.102,49165,80,tcp,377.335372,1,226.0,,10.357546,,5.0,,7.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
5,192.168.1.120,217.29.220.255,49169,443,tcp,486.443191,6,0.0,0.0,1.499922,1.64308708904,0.0,0.0,1.5,0.547722557505,16.201027,8.82102393956,6,0,6,6,6,0,0,6,6,0,6,6,6,6,6,0,0,6,0,0
6,192.168.1.120,59.61.184.228,49172,443,tcp,594.447838,6,0.0,0.0,1.50010583333,1.64328721475,0.0,0.0,1.5,0.547722557505,16.2011112,8.81674630301,6,0,6,6,6,0,0,6,6,0,6,6,6,6,6,0,0,6,0,0
7,192.168.1.120,203.92.62.46,49177,447,tcp,709.006111,136,35796.0514706,128842.80782,94.3838204779,9.30908078162,33.5294117647,88.3913806068,21.3161764706,33.4160534066,13444.7845456,50994.2180213,136,0,136,136,136,0,0,136,136,0,136,136,136,136,136,0,0,136,0,0
8,192.168.1.120,190.138.249.45,49175,443,tcp,702.453172,911,4050.77607025,11031.6046778,99.1011508749,46.164727462,10.4489571899,8.7175064807,9.43358946213,4.23197303665,2051.51926558,15501.1810385,911,0,911,911,911,0,0,911,911,0,911,911,911,911,911,0,0,911,0,0
9,192.168.1.120,195.113.232.73,49176,80,tcp,706.889279,2,25775.0,36078.0021897,123.7773045,37.5730811907,20.5,24.7487373415,9.0,5.65685424949,1815053.80263,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
10,192.168.1.120,80.51.120.132,49178,443,tcp,778.829502,46,496.239130435,784.468601023,24.527430913,31.9237415978,3.86956521739,7.2895928728,4.78260869565,6.02186033817,3577.40511969,14052.5980796,46,0,46,46,46,0,0,46,46,0,46,46,46,46,46,0,0,46,0,0
11,192.168.1.120,201.232.32.124,49191,443,tcp,2980.152532,13,2233.15384615,296.960953144,34.3993939231,36.6455724488,14.9230769231,10.9883388073,21.9230769231,16.8940893928,87690.245512,289557.717097,13,0,13,13,13,0,0,13,13,0,13,13,13,13,13,0,0,13,0,0
12,192.168.1.120,203.92.62.46,49201,443,tcp,3973.27526,1766,4016.9592299,11415.7967724,92.1572302288,41.8772339754,10.6698754247,8.81765346766,9.68686296716,4.76018872795,1033.96258012,9807.81033957,1766,0,1766,1766,1766,0,0,1766,1766,0,1766,1766,1766,1766,1766,0,0,1766,0,0
13,192.168.1.120,77.222.56.178,49262,80,tcp,15314.373615,16,420909.0,11904.9634019,0.791647,0.438438659639,291.0,7.80598061318,116.875,15.0726020757,14595.8620563,118.826118466,16,0,16,16,16,0,0,16,16,0,16,16,16,16,16,0,0,16,0,0
14,192.168.1.120,107.22.214.64,49263,80,tcp,15320.84653,14,138.0,0.0,110.625715714,50.8079410147,4.42857142857,0.513552591013,5.71428571429,0.468807230938,126059.688909,164228.529798,14,0,14,14,14,0,0,14,14,0,14,14,14,14,14,0,0,14,0,0
15,192.168.1.120,200.119.236.86,49264,443,tcp,15322.696001,369,3130.81842818,12030.3076494,79.7884149919,152.588816932,7.86991869919,10.1147970731,10.1815718157,10.4775685198,5034.08748091,25568.1029123,369,0,369,369,369,0,0,369,369,0,369,369,369,369,369,0,0,369,0,0
16,192.168.1.120,50.19.227.215,49345,80,tcp,29866.722477,13,138.0,0.0,89.6816311538,43.7868306375,4.38461538462,0.506369683542,5.76923076923,0.599144689515,141824.572147,123101.58532,13,0,13,13,13,0,0,13,13,0,13,13,13,13,13,0,0,13,0,0
17,192.168.1.120,36.66.107.162,49424,443,tcp,44405.02597,1598,3949.33667084,10911.0000555,95.5235138173,50.4302961887,9.9774718398,8.6943935392,9.2521902378,5.14579956698,1154.03399747,11188.551409,1598,0,1598,1598,1598,0,0,1598,1598,0,1598,1598,1598,1598,1598,0,0,1598,0,0
18,192.168.1.120,50.19.97.123,49579,80,tcp,73419.831503,17,138.0,0.0,89.1272482941,33.0217180267,4.29411764706,0.469668218314,5.88235294118,0.332105582078,110929.156525,94099.7032286,17,0,17,17,17,0,0,17,17,0,17,17,17,17,17,0,0,17,0,0
19,192.168.1.120,221.179.156.39,49659,443,tcp,88083.081003,18,0.0,0.0,1.49976022222,1.54324512079,0.0,0.0,1.5,0.514495755428,1734.024006,4704.46301342,18,0,18,18,18,0,0,18,18,0,18,18,18,18,18,0,0,18,0,0
20,192.168.1.120,23.21.70.163,49996,80,tcp,147127.518587,16,138.0,0.0,80.8441941875,33.4390258005,4.5625,0.512347538298,5.6875,0.478713553878,116031.058069,165210.920998,16,0,16,16,16,0,0,16,16,0,16,16,16,16,16,0,0,16,0,0
