,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,192.168.1.116,8.8.8.8,50814,53,udp,14.640911,47,120.425531915,120.315481074,0.223409170213,1.01154348068,1.12765957447,0.536373542639,1.1914893617,0.576281101107,42830.0074999,85245.5419377,47,0,47,47,47,0,0,47,47,0,47,0,47,47,47,0,0,47,0,0
1,fe80::da58:d7ff:fe00:f72,fe80::e1ff:dec7:bebd:f5d0,547,546,udp,14.615931,92,0.0,0.0,21.1400356087,13.6744969949,0.0,0.0,7.98913043478,3.56569295769,21621.0486984,13.6622845028,92,0,92,92,92,0,0,92,92,0,92,0,92,92,92,0,0,92,0,0
2,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,fd2d:ab8c:225::1,54636,53,udp,337.179593,437,140.178489703,82.0485713974,0.256706176201,0.655764374,1.00915331808,0.151168132956,1.0114416476,0.143216585212,1336.14459147,4067.63385091,437,0,437,437,437,0,0,437,437,0,437,0,437,437,437,0,0,437,0,0
3,192.168.1.116,36.37.176.6,49159,443,tcp,342.409514,6,0.0,0.0,1.49808883333,1.64107854284,0.0,0.0,1.5,0.547722557505,16.2006988,8.82156478079,6,0,6,6,6,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
4,192.168.1.116,78.47.139.102,49158,80,tcp,338.1033,1,226.0,,10.03295,,6.0,,6.0,,,,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
5,192.168.1.116,217.29.220.255,49162,443,tcp,450.422199,6,0.0,0.0,1.50182083333,1.64516229771,0.0,0.0,1.5,0.547722557505,16.2012368,8.81669967171,6,0,6,6,6,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
6,192.168.1.116,186.109.81.79,49165,443,tcp,558.428058,6,7.0,0.0,0.826713,0.334418751186,5.0,0.0,5.0,0.0,6.873292,7.14714067067,6,0,6,6,6,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
7,192.168.1.116,190.138.249.45,49171,443,tcp,608.389699,1282,4075.94461778,10222.0497158,96.0749599158,47.1763812105,10.3767550702,8.40555870224,9.35101404056,4.47894228914,1544.04512158,12643.2449492,1282,0,1282,1282,1282,0,0,1282,1282,0,1282,0,1282,1282,1282,0,0,1282,0,0
8,192.168.1.116,8.253.143.249,49172,80,tcp,614.107972,1,51355.0,,82.3075,,38.0,,30.0,,,,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
9,192.168.1.116,47.18.17.114,49174,447,tcp,618.125605,2,287636.5,367341.26572,72.2965125,8.47625232775,204.5,251.022907321,85.0,96.1665222414,2081.680626,0.0,2,0,2,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
10,192.168.1.116,80.51.120.132,49175,443,tcp,692.084621,403,3309.51364764,12286.5070362,62.1817818859,17.9136449382,10.3498759305,9.82352586561,9.81141439206,6.6076368251,472.826447381,3387.75462098,403,0,403,403,403,0,0,403,403,0,403,0,403,403,403,0,0,403,0,0
11,192.168.1.116,201.232.32.124,49188,443,tcp,2991.341951,13,2233.15384615,296.960953144,40.2773617692,46.8230545079,17.6923076923,16.947883916,23.9230769231,20.6214352009,93805.9110993,309821.361237,13,0,13,13,13,0,0,13,13,0,13,0,13,13,13,0,0,13,0,0
12,192.168.1.116,77.222.56.178,49253,80,tcp,15169.392363,26,423247.461538,13060.5323053,0.824968653846,0.558498490594,292.307692308,8.72132664573,116.884615385,14.0494182743,14605.6187528,91.5531876957,26,0,26,26,26,0,0,26,26,0,26,0,26,26,26,0,0,26,0,0
13,192.168.1.116,50.19.97.123,49254,80,tcp,15176.50058,12,138.0,0.0,86.5677671667,49.0026050176,4.33333333333,0.492365963917,5.66666666667,0.492365963917,151241.656548,138603.61992,12,0,12,12,12,0,0,12,12,0,12,0,12,12,12,0,0,12,0,0
14,192.168.1.116,200.119.236.86,49255,443,tcp,15177.382199,716,3594.37290503,9917.18706928,90.1083779763,231.515526863,7.70111731844,8.57578629852,10.8561452514,10.6046686487,2561.81757966,18496.1862118,716,0,716,716,716,0,0,716,716,0,716,0,716,716,716,0,0,716,0,0
15,192.168.1.116,107.22.214.64,49340,80,tcp,29696.665185,25,138.0,0.0,102.45771008,43.1785737603,4.44,0.506622805119,6.0,0.288675134595,80577.1909658,69937.5505829,25,0,25,25,25,0,0,25,25,0,25,0,25,25,25,0,0,25,0,0
16,192.168.1.116,36.66.107.162,49362,443,tcp,33032.698736,1452,4035.68939394,10301.499511,98.1593040048,68.2600581111,10.0716253444,8.10979748669,9.46556473829,5.05021498795,1263.49158856,13522.9763894,1452,0,1452,1452,1452,0,0,1452,1452,0,1452,0,1452,1452,1452,0,0,1452,0,0
17,192.168.1.116,50.19.227.215,49423,80,tcp,44393.551268,18,138.0,0.0,94.4454688889,44.1209199104,4.5,0.514495755428,5.83333333333,0.514495755428,110626.68032,120528.428967,18,0,18,18,18,0,0,18,18,0,18,0,18,18,18,0,0,18,0,0
