,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,192.168.1.115,8.8.8.8,56464,53,udp,16.129779,3,37.3333333333,32.8836332137,0.00108933333333,0.00106490437755,0.666666666667,0.57735026919,1.0,0.0,151890.011055,151890.009399,3,0,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
1,fe80::da58:d7ff:fe00:f72,fe80::e8ff:97da:2f7f:abb3,547,546,udp,11.905977,141,0.0,0.0,28.0547278511,26.1104109068,0.0,0.0,9.77304964539,6.77639684528,21476.229411,1795.18575857,141,0,141,141,141,0,0,141,141,0,141,141,141,141,141,0,0,141,0,0
2,192.168.1.115,78.47.139.102,49158,80,tcp,213.733496,2,0.0,0.0,1.5033255,2.12602331076,0.0,0.0,1.5,0.707106781187,9.00551,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
3,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,fd2d:ab8c:225::1,60166,53,udp,213.534932,21,168.19047619,145.039863158,0.0606632857143,0.132898954499,0.952380952381,0.218217890236,1.0,0.0,20973.6322438,69425.9642461,21,0,21,21,21,0,0,21,21,0,21,21,21,21,21,0,0,21,0,0
4,192.168.1.115,91.219.28.77,49161,443,tcp,236.249049,9688,2159.28055326,575.813127557,0.361392443126,1.1454852189,7.79768786127,0.521595986456,7.27900495458,0.686615661158,311.86336981,420.459412604,9688,0,9688,9688,9688,0,0,9688,9688,0,9688,9688,9688,9688,9688,0,0,9688,0,0
5,192.168.1.115,193.9.28.24,49165,443,tcp,284.729068,13733,1162.72817301,1320.84335443,3.75807057424,9.63431042462,4.59630088109,3.86121274811,5.13980921867,4.10506467058,220.002664129,374.685158495,13733,0,13733,13733,13733,0,0,13733,13733,0,13733,13733,13733,13733,13733,0,0,13733,0,0
6,192.168.1.115,54.235.135.158,49160,80,tcp,234.931134,1,170.0,,59.862866,,5.0,,5.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
7,192.168.1.115,37.1.209.51,49168,443,tcp,334.009809,13617,1494.11999706,1321.5960873,0.238685611368,0.884495000456,5.45127414262,3.97880991611,5.87662480723,4.32417582874,221.878870559,381.140113694,13617,0,13617,13617,13617,0,0,13617,13617,0,13617,13617,13617,13617,13617,0,0,13617,0,0
8,192.168.1.115,8.253.207.121,49162,80,tcp,237.343741,1,52538.0,,96.153831,,38.0,,9.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
9,192.168.1.115,138.201.44.28,49171,443,tcp,383.160895,13740,1479.75058224,1324.42990699,0.116086376565,1.17117689479,5.38580786026,3.93072548625,5.79730713246,4.32004874886,219.892201448,380.506758766,13740,0,13740,13740,13740,0,0,13740,13740,0,13740,13740,13740,13740,13740,0,0,13740,0,0
10,192.168.1.115,188.116.23.98,49174,443,tcp,431.289436,13276,1521.86825851,1319.10474099,0.344347511223,2.2101748246,5.48508586924,4.02973923072,6.03660741187,4.29887392778,227.577857779,383.357930404,13276,0,13276,13276,13276,0,0,13276,13276,0,13276,13276,13276,13276,13276,0,0,13276,0,0
11,192.168.1.115,104.250.138.194,49177,443,tcp,479.559187,11712,0.0,0.0,20.0194411719,13.5257148038,1.30635245902,0.951958794628,3.13592896175,1.22923712809,257.975643685,365.200067566,11712,0,11712,11712,11712,0,0,11712,11712,0,11712,11712,11712,11712,11712,0,0,11712,0,0
12,192.168.1.115,46.22.211.34,49180,443,tcp,587.564728,13743,1465.52717747,1325.41098916,0.304343008295,2.42313418731,5.39001673579,3.9612582283,5.80448228189,4.34101286072,219.845727391,380.184932834,13743,0,13743,13743,13743,0,0,13743,13743,0,13743,13743,13743,13743,13743,0,0,13743,0,0
13,192.168.1.115,68.179.234.69,49183,443,tcp,635.934577,11712,1709.0449112,1278.2115457,2.73837072584,3.24780753587,5.77117486339,4.27592774454,6.79414275956,3.95410307237,257.973117613,391.130750484,11712,0,11712,11712,11712,0,0,11712,11712,0,11712,11712,11712,11712,11712,0,0,11712,0,0
14,192.168.1.115,5.12.28.0,49186,443,tcp,743.949428,11711,42.0124669115,330.720891323,19.5490393639,13.696697237,1.41678763556,1.3478850673,3.22730765947,1.48274755381,257.991320805,365.948677331,11711,0,11711,11711,11711,0,0,11711,11711,0,11711,11711,11711,11711,11711,0,0,11711,0,0
15,192.168.1.115,36.37.176.6,49189,443,tcp,851.954576,11706,0.0,0.0,20.1235796451,13.5902034888,1.30702203998,0.951743057425,3.13582778063,1.22782888121,258.021474538,364.997887071,11706,0,11706,11706,11706,0,0,11706,11706,0,11706,11706,11706,11706,11706,0,0,11706,0,0
16,192.168.1.115,84.232.251.0,49193,443,tcp,1007.567933,11706,0.0,0.0,20.0169720726,13.5147444515,1.30702203998,0.951743057425,3.13599863318,1.22801869562,258.024241438,365.240026995,11706,0,11706,11706,11706,0,0,11706,11706,0,11706,11706,11706,11706,11706,0,0,11706,0,0
17,192.168.1.115,37.109.52.75,49192,443,tcp,959.969529,8335,2038.91829634,719.230132909,9.22290102484,15.5645613079,7.93545290942,2.43123013502,7.23119376125,1.93584063299,362.38476011,431.243655893,8335,0,8335,8335,8335,0,0,8335,8335,0,8335,8335,8335,8335,8335,0,0,8335,0,0
18,192.168.1.115,8.8.4.4,56066,53,udp,303797.150831,2,56.0,8.48528137424,0.0213415,0.0287233845586,1.0,0.0,1.0,0.0,0.042483999976,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
19,fd2d:ab8c:225:0:21f1:17ac:d896:6cd3,fd2d:ab8c:225::1,60700,53,udp,605498.012615,4,242.0,20.7846096908,0.0750465,0.147644717319,1.0,0.0,1.0,0.0,0.100909333327,0.13864668594,4,0,4,4,4,0,0,4,4,0,4,4,4,4,4,0,0,4,0,0
20,192.168.1.115,195.113.232.96,55771,80,tcp,605498.316442,1,264.0,,115.158823,,3.0,,5.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
21,fd2d:ab8c:225:0:b49b:6df3:9e77:2762,fd2d:ab8c:225::1,58130,53,udp,2422695.12363,4,56.0,6.92820323028,0.01338425,0.0103541663555,1.0,0.0,1.0,0.0,122286.663097,172939.430001,4,0,4,4,4,0,0,4,4,0,4,4,4,4,4,0,0,4,0,0
