,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.112,195.113.232.90,49157,80,tcp,128.709307,3,179.0,0.0,0.00286833333333,0.000171097438126,5.0,0.0,5.0,0.0,306796.397709,51800.0091065,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
1,fe80::1daf:d1a3:4b5:ff61,ff02::1:3,61556,5355,udp,125.99374,3,0.0,0.0,0.0942793333333,0.00335874088511,0.0,0.0,2.0,0.0,306796.450164,51800.048714,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
2,10.0.2.112,224.0.0.252,59837,5355,udp,125.993919,3,0.0,0.0,0.094275,0.00332290791326,0.0,0.0,2.0,0.0,306796.450236,51800.0487885,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
3,10.0.2.112,10.0.2.255,137,137,udp,126.286285,3,0.0,0.0,1.50262366667,0.00213330947903,0.0,0.0,3.0,0.0,306796.451238,51800.0490615,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
4,10.0.2.112,8.8.8.8,64529,53,udp,128.618768,23,114.608695652,69.8249363704,0.0122077826087,0.017411113833,1.0,0.0,1.0,0.0,36480.8347047,88859.1472464,23,23,23,23,23,0,0,23,23,0,23,23,23,23,23,0,0,23,0,0
5,10.0.2.112,185.6.80.187,49158,80,tcp,172.539545,9528,0.0,0.0,1.49829259183,1.49838589894,0.0,0.0,1.5,0.500026240521,84.4547298892,1929.99055544,9528,9528,9528,9528,9528,0,0,9528,9528,0,9528,9528,9528,9528,9528,0,0,9528,0,0
6,10.0.2.112,5.9.212.49,49160,80,tcp,228.775918,9530,0.0,0.0,1.49828221983,1.49836945335,0.0,0.0,1.5,0.500026235013,84.4350729327,1929.96422946,9530,9530,9530,9530,9530,0,0,9530,9530,0,9530,9530,9530,9530,9530,0,0,9530,0,0
7,fe80::1daf:d1a3:4b5:ff61,ff02::1:2,546,547,udp,110.615811,1862,0.0,0.0,63.0086830612,1.20264117237,0.0,0.0,6.9962406015,0.124775314908,433.359434404,35.5381790915,1862,1862,1862,1862,1862,0,0,1862,1862,0,1862,1862,1862,1862,1862,0,0,1862,0,0
8,10.0.2.112,91.228.153.250,49161,80,tcp,281.754726,4763,920.806634474,13.3450233938,2.83621137476,2.27518216781,3.50220449297,0.502561028872,5.50262439639,0.503811010647,168.953823718,2728.28735139,4763,4763,4763,4763,4763,0,0,4763,4763,0,4763,4763,4763,4763,4763,0,0,4763,0,0
9,10.0.2.112,95.101.204.18,49159,80,tcp,225.462447,37,19109612.7838,25422457.9731,9996.62506392,13308.9930929,15807.1081081,21032.0963038,3935.18918919,5219.50110344,22362.9577754,41898.4559706,37,37,37,37,37,0,0,37,37,0,37,37,37,37,37,0,0,37,0,0
10,10.0.2.112,23.63.79.162,53947,80,tcp,184620.465873,10,34914285.7,29367356.7632,19033.5084327,16063.1087322,31315.5,26331.9088866,9557.2,8032.09017767,68661.0781336,104088.047914,10,10,10,10,10,0,0,10,10,0,10,10,10,10,10,0,0,10,0,0
